YM;FUNC_ID;COUNTRY_CD;LOCAL_AMT
2017-01-25;6;12000;9258
2017-01-26;6;12000;9543
2017-01-27;6;12000;5270
2017-01-28;6;12000;4244
2017-01-29;6;12000;1873
2017-01-30;6;12000;7230
2017-01-01;7;12000;4257
2017-01-02;7;12000;6850
2017-01-03;7;12000;4435
2017-01-04;7;12000;5277
2017-01-05;7;12000;5906
2017-01-06;7;12000;1813
2017-01-07;7;12000;8374
2017-01-08;7;12000;8766
2017-01-09;7;12000;4984
2017-01-10;7;12000;3996
2017-01-11;7;12000;1770
2017-01-12;7;12000;1742
2017-01-13;7;12000;5990
2017-01-14;7;12000;2349
2017-01-15;7;12000;4408
2017-01-16;7;12000;2450
2017-01-17;7;12000;2742
2017-01-18;7;12000;7253
2017-01-19;7;12000;5838
2017-01-20;7;12000;7908
2017-01-21;7;12000;4563
2017-01-22;7;12000;1098
2017-01-23;7;12000;7426
2017-01-24;7;12000;8999
2017-01-25;7;12000;7022
2017-01-26;7;12000;3503
2017-01-27;7;12000;1880
2017-01-28;7;12000;1197
2017-01-29;7;12000;7737
2017-01-30;7;12000;8367
2017-01-01;8;12000;5136
2017-01-02;8;12000;7318
2017-01-03;8;12000;6261
2017-01-04;8;12000;2032
2017-01-05;8;12000;6836
2017-01-06;8;12000;7154
2017-01-07;8;12000;4406
2017-01-08;8;12000;5609
2017-01-09;8;12000;6791
2017-01-10;8;12000;4155
2017-01-11;8;12000;7451
2017-01-12;8;12000;4479
2017-01-13;8;12000;3181
2017-01-14;8;12000;3334
2017-01-15;8;12000;2292
2017-01-16;8;12000;7075
2017-01-17;8;12000;5225
2017-01-18;8;12000;6618
2017-01-19;8;12000;9390
2017-01-20;8;12000;2376
2017-01-21;8;12000;9222
2017-01-22;8;12000;8703
2017-01-23;8;12000;3316
2017-01-24;8;12000;3951
2017-01-25;8;12000;8610
2017-01-26;8;12000;5059
2017-01-27;8;12000;3517
2017-01-28;8;12000;4477
2017-01-29;8;12000;5304
2017-01-30;8;12000;8939
2017-01-01;9;12000;8602
2017-01-02;9;12000;8748
2017-01-03;9;12000;3156
2017-01-04;9;12000;6828
2017-01-05;9;12000;8512
2017-01-06;9;12000;9599
2017-01-07;9;12000;5384
2017-01-08;9;12000;1848
2017-01-09;9;12000;4666
2017-01-10;9;12000;5555
2017-01-11;9;12000;7019
2017-01-12;9;12000;7372
2017-01-13;9;12000;6209
2017-01-14;9;12000;9713
2017-01-15;9;12000;7057
2017-01-16;9;12000;7014
2017-01-17;9;12000;3678
2017-01-18;9;12000;1491
2017-01-19;9;12000;5251
2017-01-20;9;12000;6706
2017-01-21;9;12000;8046
2017-01-22;9;12000;4016
2017-01-23;9;12000;2588
2017-01-24;9;12000;9351
2017-01-25;9;12000;8704
2017-01-26;9;12000;1667
2017-01-27;9;12000;9247
2017-01-28;9;12000;5299
2017-01-29;9;12000;6352
2017-01-30;9;12000;8414
2017-01-01;10;12000;3010
2017-01-02;10;12000;1364
2017-01-03;10;12000;5760
2017-01-04;10;12000;4258
2017-01-05;10;12000;8536
2017-01-06;10;12000;2734
2017-01-07;10;12000;1857
2017-01-08;10;12000;4204
2017-01-09;10;12000;4448
2017-01-10;10;12000;2266
2017-01-11;10;12000;6618
2017-01-12;10;12000;1103
2017-01-13;10;12000;1542
2017-01-14;10;12000;1627
2017-01-15;10;12000;8104
2017-01-16;10;12000;7858
2017-01-17;10;12000;5383
2017-01-18;10;12000;4827
2017-01-19;10;12000;3499
2017-01-20;10;12000;3749
2017-01-21;10;12000;8510
2017-01-22;10;12000;4704
2017-01-23;10;12000;9705
2017-01-24;10;12000;6376
2017-01-25;10;12000;1129
2017-01-26;10;12000;1594
2017-01-27;10;12000;9002
2017-01-28;10;12000;7036
2017-01-29;10;12000;1546
2017-01-30;10;12000;9383
2017-01-01;11;12000;3239
2017-01-02;11;12000;6870
2017-01-03;11;12000;6361
2017-01-04;11;12000;3075
2017-01-05;11;12000;4234
2017-01-06;11;12000;2377
2017-01-07;11;12000;3315
2017-01-08;11;12000;6532
2017-01-09;11;12000;6693
2017-01-10;11;12000;3300
2017-01-11;11;12000;5941
2017-01-12;11;12000;1332
2017-01-13;11;12000;8596
2017-01-14;11;12000;8177
2017-01-15;11;12000;2853
2017-01-16;11;12000;5542
2017-01-17;11;12000;4117
2017-01-18;11;12000;8000
2017-01-19;11;12000;5811
2017-01-20;11;12000;3133
2017-01-21;11;12000;1554
2017-01-22;11;12000;1385
2017-01-23;11;12000;7252
2017-01-24;11;12000;1986
2017-01-25;11;12000;6127
2017-01-26;11;12000;8082
2017-01-27;11;12000;9163
2017-01-28;11;12000;4523
2017-01-29;11;12000;2569
2017-01-30;11;12000;7049
2017-01-01;12;12000;6417
2017-01-02;12;12000;8447
2017-01-03;12;12000;2290
2017-01-04;12;12000;2707
2017-01-05;12;12000;1866
2017-01-06;12;12000;9402
2017-01-07;12;12000;4831
2017-01-08;12;12000;6601
2017-01-09;12;12000;8613
2017-01-10;12;12000;6895
2017-01-11;12;12000;3064
2017-01-12;12;12000;8468
2017-01-13;12;12000;1267
2017-01-14;12;12000;4634
2017-01-15;12;12000;4712
2017-01-16;12;12000;3270
2017-01-17;12;12000;5392
2017-01-18;12;12000;6146
2017-01-19;12;12000;8036
2017-01-20;12;12000;1113
2017-01-21;12;12000;5058
2017-01-22;12;12000;5280
2017-01-23;12;12000;2372
2017-01-24;12;12000;2645
2017-01-25;12;12000;7615
2017-01-26;12;12000;1939
2017-01-27;12;12000;6895
2017-01-28;12;12000;2082
2017-01-29;12;12000;6639
2017-01-30;12;12000;2952
2017-01-01;13;12000;4803
2017-01-02;13;12000;1654
2017-01-03;13;12000;4067
2017-01-04;13;12000;8106
2017-01-05;13;12000;6429
2017-01-06;13;12000;5778
2017-01-07;13;12000;8277
2017-01-08;13;12000;8364
2017-01-09;13;12000;4067
2017-01-10;13;12000;1039
2017-01-11;13;12000;9731
2017-01-12;13;12000;7816
2017-01-13;13;12000;9004
2017-01-14;13;12000;2988
2017-01-15;13;12000;1026
2017-01-16;13;12000;9934
2017-01-17;13;12000;4923
2017-01-18;13;12000;7723
2017-01-19;13;12000;1092
2017-01-20;13;12000;7658
2017-01-21;13;12000;2519
2017-01-22;13;12000;3853
2017-01-23;13;12000;1402
2017-01-24;13;12000;2991
2017-01-25;13;12000;6195
2017-01-26;13;12000;8686
2017-01-27;13;12000;8729
2017-01-28;13;12000;2118
2017-01-29;13;12000;1076
2017-01-30;13;12000;4624
2017-01-01;14;12000;4585
2017-01-02;14;12000;7953
2017-01-03;14;12000;4762
2017-01-04;14;12000;6824
2017-01-05;14;12000;3371
2017-01-06;14;12000;9092
2017-01-07;14;12000;5683
2017-01-08;14;12000;2357
2017-01-09;14;12000;1486
2017-01-10;14;12000;2142
2017-01-11;14;12000;3437
2017-01-12;14;12000;2473
2017-01-13;14;12000;9751
2017-01-14;14;12000;7130
2017-01-15;14;12000;7365
2017-01-16;14;12000;5174
2017-01-17;14;12000;2978
2017-01-18;14;12000;2370
2017-01-19;14;12000;2658
2017-01-20;14;12000;5829
2017-01-21;14;12000;1595
2017-01-22;14;12000;1007
2017-01-23;14;12000;4977
2017-01-24;14;12000;8758
2017-01-25;14;12000;3283
2017-01-26;14;12000;3656
2017-01-27;14;12000;1154
2017-01-28;14;12000;8894
2017-01-29;14;12000;8673
2017-01-30;14;12000;5947
2017-01-01;15;12000;7920
2017-01-02;15;12000;7571
2017-01-03;15;12000;3864
2017-01-04;15;12000;5980
2017-01-05;15;12000;6954
2017-01-06;15;12000;7272
2017-01-07;15;12000;2915
2017-01-08;15;12000;6040
2017-01-09;15;12000;3345
2017-01-10;15;12000;5643
2017-01-11;15;12000;6383
2017-01-12;15;12000;1775
2017-01-13;15;12000;3242
2017-01-14;15;12000;6202
2017-01-15;15;12000;8575
2017-01-16;15;12000;6416
2017-01-17;15;12000;4725
2017-01-18;15;12000;8697
2017-01-19;15;12000;5338
2017-01-20;15;12000;2860
2017-01-21;15;12000;9110
2017-01-22;15;12000;4898
2017-01-23;15;12000;1851
2017-01-24;15;12000;6758
2017-01-25;15;12000;7879
2017-01-26;15;12000;1860
2017-01-27;15;12000;3041
2017-01-28;15;12000;6675
2017-01-29;15;12000;2978
2017-01-30;15;12000;9103
2017-01-01;16;12000;6466
2017-01-02;16;12000;5093
2017-01-03;16;12000;3864
2017-01-04;16;12000;1660
2017-01-05;16;12000;3593
2017-01-06;16;12000;9537
2017-01-07;16;12000;5714
2017-01-08;16;12000;3045
2017-01-09;16;12000;8562
2017-01-10;16;12000;8622
2017-01-11;16;12000;2196
2017-01-12;16;12000;7939
2017-01-13;16;12000;1045
2017-01-14;16;12000;8885
2017-01-15;16;12000;7413
2017-01-16;16;12000;5322
2017-01-17;16;12000;5039
2017-01-18;16;12000;3195
2017-01-19;16;12000;2833
2017-01-20;16;12000;3703
2017-01-21;16;12000;7681
2017-01-22;16;12000;2668
2017-01-23;16;12000;6529
2017-01-24;16;12000;7372
2017-01-25;16;12000;6418
2017-01-26;16;12000;7657
2017-01-27;16;12000;7282
2017-01-28;16;12000;4464
2017-01-29;16;12000;7662
2017-01-30;16;12000;7009
2017-01-01;17;12000;5162
2017-01-02;17;12000;7705
2017-01-03;17;12000;1164
2017-01-04;17;12000;7386
2017-01-05;17;12000;9483
2017-01-06;17;12000;7177
2017-01-07;17;12000;4460
2017-01-08;17;12000;9132
2017-01-09;17;12000;5549
2017-01-10;17;12000;2992
2017-01-11;17;12000;9163
2017-01-12;17;12000;6384
2017-01-13;17;12000;9471
2017-01-14;17;12000;4182
2017-01-15;17;12000;4434
2017-01-16;17;12000;8013
2017-01-17;17;12000;3317
2017-01-18;17;12000;5994
2017-01-19;17;12000;5018
2017-01-20;17;12000;6443
2017-01-21;17;12000;3282
2017-01-22;17;12000;1619
2017-01-23;17;12000;9029
2017-01-24;17;12000;2477
2017-01-25;17;12000;6187
2017-01-26;17;12000;7103
2017-01-27;17;12000;8926
2017-01-28;17;12000;8196
2017-01-29;17;12000;5202
2017-01-30;17;12000;1348
2017-01-01;18;12000;5033
2017-01-02;18;12000;1088
2017-01-03;18;12000;5495
2017-01-04;18;12000;1326
2017-01-05;18;12000;3355
2017-01-06;18;12000;2266
2017-01-07;18;12000;2398
2017-01-08;18;12000;1425
2017-01-09;18;12000;6306
2017-01-10;18;12000;5877
2017-01-11;18;12000;8756
2017-01-12;18;12000;3930
2017-01-13;18;12000;6235
2017-01-14;18;12000;1832
2017-01-15;18;12000;1731
2017-01-16;18;12000;1140
2017-01-17;18;12000;4136
2017-01-18;18;12000;3987
2017-01-19;18;12000;2492
2017-01-20;18;12000;3504
2017-01-21;18;12000;7999
2017-01-22;18;12000;3604
2017-01-23;18;12000;7441
2017-01-24;18;12000;1859
2017-01-25;18;12000;4486
2017-01-26;18;12000;5468
2017-01-27;18;12000;7672
2017-01-28;18;12000;2055
2017-01-29;18;12000;1107
2017-01-30;18;12000;7967
2017-01-01;19;12000;4497
2017-01-02;19;12000;8901
2017-01-03;19;12000;9493
2017-01-04;19;12000;6822
2017-01-05;19;12000;1741
2017-01-06;19;12000;3467
2017-01-07;19;12000;6851
2017-01-08;19;12000;9791
2017-01-09;19;12000;6357
2017-01-10;19;12000;4656
2017-01-11;19;12000;1452
2017-01-12;19;12000;6807
2017-01-13;19;12000;3409
2017-01-14;19;12000;4559
2017-01-15;19;12000;1665
2017-01-16;19;12000;8957
2017-01-17;19;12000;8444
2017-01-18;19;12000;4169
2017-01-19;19;12000;8762
2017-01-20;19;12000;3622
2017-01-21;19;12000;9129
2017-01-22;19;12000;8282
2017-01-23;19;12000;8458
2017-01-24;19;12000;4880
2017-01-25;19;12000;4449
2017-01-26;19;12000;9389
2017-01-27;19;12000;2762
2017-01-28;19;12000;9057
2017-01-29;19;12000;4881
2017-01-30;19;12000;9126
2017-01-01;20;12000;1722
2017-01-02;20;12000;6528
2017-01-03;20;12000;8488
2017-01-04;20;12000;5620
2017-01-05;20;12000;1586
2017-01-06;20;12000;8781
2017-01-07;20;12000;3071
2017-01-08;20;12000;6576
2017-01-09;20;12000;7681
2017-01-10;20;12000;7052
2017-01-11;20;12000;1216
2017-01-12;20;12000;5331
2017-01-13;20;12000;5648
2017-01-14;20;12000;8682
2017-01-15;20;12000;7376
2017-01-16;20;12000;3934
2017-01-17;20;12000;9137
2017-01-18;20;12000;7483
2017-01-19;20;12000;9793
2017-01-20;20;12000;9955
2017-01-21;20;12000;4378
2017-01-22;20;12000;1053
2017-01-23;20;12000;9040
2017-01-24;20;12000;9943
2017-01-25;20;12000;5034
2017-01-26;20;12000;9064
2017-01-27;20;12000;9083
2017-01-28;20;12000;9545
2017-01-29;20;12000;1735
2017-01-30;20;12000;2301
2017-01-01;1;13000;1134
2017-01-02;1;13000;2681
2017-01-03;1;13000;8813
2017-01-04;1;13000;4522
2017-01-05;1;13000;6384
2017-01-06;1;13000;5227
2017-01-07;1;13000;7813
2017-01-08;1;13000;7794
2017-01-09;1;13000;3804
2017-01-10;1;13000;7247
2017-01-11;1;13000;2453
2017-01-12;1;13000;3743
2017-01-13;1;13000;2363
2017-01-14;1;13000;4965
2017-01-15;1;13000;6034
2017-01-16;1;13000;8318
2017-01-17;1;13000;4026
2017-01-18;1;13000;2169
2017-01-19;1;13000;3824
2017-01-20;1;13000;3182
2017-01-21;1;13000;4829
2017-01-22;1;13000;8550
2017-01-23;1;13000;6716
2017-01-24;1;13000;5462
2017-01-25;1;13000;5871
2017-01-26;1;13000;3977
2017-01-27;1;13000;5607
2017-01-28;1;13000;4820
2017-01-29;1;13000;4016
2017-01-30;1;13000;3037
2017-01-01;2;13000;3560
2017-01-02;2;13000;9053
2017-01-03;2;13000;1891
2017-01-04;2;13000;7905
2017-01-05;2;13000;5731
2017-01-06;2;13000;1240
2017-01-07;2;13000;6358
2017-01-08;2;13000;6262
2017-01-09;2;13000;6141
2017-01-10;2;13000;1234
2017-01-11;2;13000;2433
2017-01-12;2;13000;5169
2017-01-13;2;13000;7464
2017-01-14;2;13000;8462
2017-01-15;2;13000;6967
2017-01-16;2;13000;5958
2017-01-17;2;13000;3818
2017-01-18;2;13000;6503
2017-01-19;2;13000;8854
2017-01-20;2;13000;2455
2017-01-21;2;13000;4508
2017-01-22;2;13000;8347
2017-01-23;2;13000;8784
2017-01-24;2;13000;6255
2017-01-25;2;13000;9026
2017-01-26;2;13000;7208
2017-01-27;2;13000;9527
2017-01-28;2;13000;4910
2017-01-29;2;13000;8971
2017-01-30;2;13000;9160
2017-01-01;3;13000;9799
2017-01-02;3;13000;4919
2017-01-03;3;13000;3374
2017-01-04;3;13000;9532
2017-01-05;3;13000;8890
2017-01-06;3;13000;5269
2017-01-07;3;13000;5915
2017-01-08;3;13000;4557
2017-01-09;3;13000;2236
2017-01-10;3;13000;8267
2017-01-11;3;13000;5981
2017-01-12;3;13000;1329
2017-01-13;3;13000;8041
2017-01-14;3;13000;4224
2017-01-15;3;13000;1370
2017-01-16;3;13000;1710
2017-01-17;3;13000;8631
2017-01-18;3;13000;5964
2017-01-19;3;13000;5038
2017-01-20;3;13000;7940
2017-01-21;3;13000;6911
2017-01-22;3;13000;5062
2017-01-23;3;13000;8169
2017-01-24;3;13000;3791
2017-01-25;3;13000;2477
2017-01-26;3;13000;5063
2017-01-27;3;13000;4457
2017-01-28;3;13000;6296
2017-01-29;3;13000;9989
2017-01-30;3;13000;5900
2017-01-01;4;13000;2684
2017-01-02;4;13000;3275
2017-01-03;4;13000;5154
2017-01-04;4;13000;5047
2017-01-05;4;13000;4257
2017-01-06;4;13000;5783
2017-01-07;4;13000;6621
2017-01-08;4;13000;7757
2017-01-09;4;13000;7104
2017-01-10;4;13000;5793
2017-01-11;4;13000;6664
2017-01-12;4;13000;2068
2017-01-13;4;13000;7100
2017-01-14;4;13000;5314
2017-01-15;4;13000;6358
2017-01-16;4;13000;6396
2017-01-17;4;13000;6683
2017-01-18;4;13000;2601
2017-01-19;4;13000;7915
2017-01-20;4;13000;9580
2017-01-21;4;13000;4586
2017-01-22;4;13000;5272
2017-01-23;4;13000;6512
2017-01-24;4;13000;2017
2017-01-25;4;13000;8282
2017-01-26;4;13000;5279
2017-01-27;4;13000;3687
2017-01-28;4;13000;9098
2017-01-29;4;13000;2093
2017-01-30;4;13000;8512
2017-01-01;5;13000;1413
2017-01-02;5;13000;5284
2017-01-03;5;13000;5205
2017-01-04;5;13000;3485
2017-01-05;5;13000;8495
2017-01-06;5;13000;8926
2017-01-07;5;13000;7863
2017-01-08;5;13000;6094
2017-01-09;5;13000;8782
2017-01-10;5;13000;6559
2017-01-11;5;13000;2908
2017-01-12;5;13000;7317
2017-01-13;5;13000;6762
2017-01-14;5;13000;3359
2017-01-15;5;13000;2566
2017-01-16;5;13000;4459
2017-01-17;5;13000;1498
2017-01-18;5;13000;1363
2017-01-19;5;13000;2727
2017-01-20;5;13000;7295
2017-01-21;5;13000;8420
2017-01-22;5;13000;8207
2017-01-23;5;13000;2883
2017-01-24;5;13000;3575
2017-01-25;5;13000;1324
2017-01-26;5;13000;7689
2017-01-27;5;13000;9456
2017-01-28;5;13000;8925
2017-01-29;5;13000;7853
2017-01-30;5;13000;5078
2017-01-01;6;13000;1800
2017-01-02;6;13000;2246
2017-01-03;6;13000;7304
2017-01-04;6;13000;5239
2017-01-05;6;13000;8997
2017-01-06;6;13000;9009
2017-01-07;6;13000;4038
2017-01-08;6;13000;3246
2017-01-09;6;13000;9246
2017-01-10;6;13000;4507
2017-01-11;6;13000;8762
2017-01-12;6;13000;9386
2017-01-13;6;13000;7261
2017-01-14;6;13000;3338
2017-01-15;6;13000;1986
2017-01-16;6;13000;1898
2017-01-17;6;13000;4779
2017-01-18;6;13000;6558
2017-01-19;6;13000;4347
2017-01-20;6;13000;1481
2017-01-21;6;13000;6187
2017-01-22;6;13000;7244
2017-01-23;6;13000;3011
2017-01-24;6;13000;7117
2017-01-25;6;13000;2730
2017-01-26;6;13000;4490
2017-01-27;6;13000;8835
2017-01-28;6;13000;3309
2017-01-29;6;13000;2845
2017-01-30;6;13000;6714
2017-01-01;7;13000;2780
2017-01-02;7;13000;2740
2017-01-03;7;13000;6409
2017-01-04;7;13000;5661
2017-01-05;7;13000;9103
2017-01-06;7;13000;7195
2017-01-07;7;13000;4403
2017-01-08;7;13000;5072
2017-01-09;7;13000;9958
2017-01-10;7;13000;1749
2017-01-11;7;13000;7639
2017-01-12;7;13000;8756
2017-01-13;7;13000;4808
2017-01-14;7;13000;8333
2017-01-15;7;13000;6258
2017-01-16;7;13000;5653
2017-01-17;7;13000;2424
2017-01-18;7;13000;1130
2017-01-19;7;13000;8966
2017-01-20;7;13000;4894
2017-01-21;7;13000;7248
2017-01-22;7;13000;8108
2017-01-23;7;13000;5245
2017-01-24;7;13000;5460
2017-01-25;7;13000;4565
2017-01-26;7;13000;3998
2017-01-27;7;13000;2613
2017-01-28;7;13000;9424
2017-01-29;7;13000;9561
2017-01-30;7;13000;9636
2017-01-01;8;13000;2036
2017-01-02;8;13000;3374
2017-01-03;8;13000;6014
2017-01-04;8;13000;6716
2017-01-05;8;13000;8409
2017-01-06;8;13000;7066
2017-01-07;8;13000;1093
2017-01-08;8;13000;8045
2017-01-09;8;13000;7056
2017-01-10;8;13000;4651
2017-01-11;8;13000;2886
2017-01-12;8;13000;8452
2017-01-13;8;13000;1781
2017-01-14;8;13000;6711
2017-01-15;8;13000;7179
2017-01-16;8;13000;8751
2017-01-17;8;13000;7758
2017-01-18;8;13000;4136
2017-01-19;8;13000;7258
2017-01-20;8;13000;9696
2017-01-21;8;13000;3277
2017-01-22;8;13000;8468
2017-01-23;8;13000;1009
2017-01-24;8;13000;7004
2017-01-25;8;13000;9580
2017-01-26;8;13000;5754
2017-01-27;8;13000;3144
2017-01-28;8;13000;8205
2017-01-29;8;13000;2700
2017-01-30;8;13000;4034
2017-01-01;9;13000;7671
2017-01-02;9;13000;8880
2017-01-03;9;13000;9522
2017-01-04;9;13000;5520
2017-01-05;9;13000;1982
2017-01-06;9;13000;1193
2017-01-07;9;13000;2499
2017-01-08;9;13000;5451
2017-01-09;9;13000;4325
2017-01-10;9;13000;5680
2017-01-11;9;13000;1334
2017-01-12;9;13000;5071
2017-01-13;9;13000;7274
2017-01-14;9;13000;3785
2017-01-15;9;13000;4433
2017-01-16;9;13000;6094
2017-01-17;9;13000;6071
2017-01-18;9;13000;4668
2017-01-19;9;13000;3735
2017-01-20;9;13000;5150
2017-01-21;9;13000;7296
2017-01-22;9;13000;6387
2017-01-23;9;13000;6769
2017-01-24;9;13000;3957
2017-01-25;9;13000;4703
2017-01-26;9;13000;1656
2017-01-27;9;13000;5756
2017-01-28;9;13000;4632
2017-01-29;9;13000;3673
2017-01-30;9;13000;3874
2017-01-01;10;13000;7309
2017-01-02;10;13000;3431
2017-01-03;10;13000;7361
2017-01-04;10;13000;1329
2017-01-05;10;13000;3260
2017-01-06;10;13000;7714
2017-01-07;10;13000;3576
2017-01-08;10;13000;4590
2017-01-09;10;13000;5032
2017-01-10;10;13000;1825
2017-01-11;10;13000;8865
2017-01-12;10;13000;3824
2017-01-13;10;13000;7998
2017-01-14;10;13000;1802
2017-01-15;10;13000;2112
2017-01-16;10;13000;1077
2017-01-17;10;13000;9797
2017-01-18;10;13000;5527
2017-01-19;10;13000;1527
2017-01-20;10;13000;4445
2017-01-21;10;13000;3146
2017-01-22;10;13000;9435
2017-01-23;10;13000;2041
2017-01-24;10;13000;2265
2017-01-25;10;13000;5745
2017-01-26;10;13000;9951
2017-01-27;10;13000;5601
2017-01-28;10;13000;8267
2017-01-29;10;13000;5074
2017-01-30;10;13000;1201
2017-01-01;11;13000;1906
2017-01-02;11;13000;2759
2017-01-03;11;13000;1882
2017-01-04;11;13000;2998
2017-01-05;11;13000;2032
2017-01-06;11;13000;1190
2017-01-07;11;13000;3778
2017-01-08;11;13000;5466
2017-01-09;11;13000;8529
2017-01-10;11;13000;6253
2017-01-11;11;13000;3195
2017-01-12;11;13000;3720
2017-01-13;11;13000;3509
2017-01-14;11;13000;2875
2017-01-15;11;13000;6994
2017-01-16;11;13000;5943
2017-01-17;11;13000;7282
2017-01-18;11;13000;2680
2017-01-19;11;13000;1878
2017-01-20;11;13000;4189
2017-01-21;11;13000;4990
2017-01-22;11;13000;4777
2017-01-23;11;13000;3295
2017-01-24;11;13000;7883
2017-01-25;11;13000;1922
2017-01-26;11;13000;4044
2017-01-27;11;13000;3864
2017-01-28;11;13000;9148
2017-01-29;11;13000;2842
2017-01-30;11;13000;3659
2017-01-01;12;13000;8415
2017-01-02;12;13000;1902
2017-01-03;12;13000;6397
2017-01-04;12;13000;8847
2017-01-05;12;13000;2397
2017-01-06;12;13000;2180
2017-01-07;12;13000;2477
2017-01-08;12;13000;3318
2017-01-09;12;13000;6609
2017-01-10;12;13000;8399
2017-01-11;12;13000;3096
2017-01-12;12;13000;9609
2017-01-13;12;13000;8882
2017-01-14;12;13000;8222
2017-01-15;12;13000;3131
2017-01-16;12;13000;8298
2017-01-17;12;13000;3649
2017-01-18;12;13000;5461
2017-01-19;12;13000;5026
2017-01-20;12;13000;4254
2017-01-21;12;13000;3299
2017-01-22;12;13000;7700
2017-01-23;12;13000;2138
2017-01-24;12;13000;1814
2017-01-25;12;13000;2989
2017-01-26;12;13000;5862
2017-01-27;12;13000;7693
2017-01-28;12;13000;1946
2017-01-29;12;13000;3976
2017-01-30;12;13000;3145
2017-01-01;13;13000;6508
2017-01-02;13;13000;8864
2017-01-03;13;13000;3829
2017-01-04;13;13000;5741
2017-01-05;13;13000;9623
2017-01-06;13;13000;7392
2017-01-07;13;13000;2012
2017-01-08;13;13000;2103
2017-01-09;13;13000;6871
2017-01-10;13;13000;8713
2017-01-11;13;13000;8152
2017-01-12;13;13000;1124
2017-01-13;13;13000;5349
2017-01-14;13;13000;4131
2017-01-15;13;13000;5078
2017-01-16;13;13000;8540
2017-01-17;13;13000;8705
2017-01-18;13;13000;6669
2017-01-19;13;13000;6972
2017-01-20;13;13000;4299
2017-01-21;13;13000;2467
2017-01-22;13;13000;6819
2017-01-23;13;13000;7919
2017-01-24;13;13000;3388
2017-01-25;13;13000;5535
2017-01-26;13;13000;3983
2017-01-27;13;13000;3656
2017-01-28;13;13000;6496
2017-01-29;13;13000;8585
2017-01-30;13;13000;4678
2017-01-01;14;13000;4407
2017-01-02;14;13000;7850
2017-01-03;14;13000;4898
2017-01-04;14;13000;3648
2017-01-05;14;13000;2347
2017-01-06;14;13000;9133
2017-01-07;14;13000;2081
2017-01-08;14;13000;9173
2017-01-09;14;13000;5411
2017-01-10;14;13000;4315
2017-01-11;14;13000;3851
2017-01-12;14;13000;7204
2017-01-13;14;13000;4093
2017-01-14;14;13000;1642
2017-01-15;14;13000;6321
2017-01-16;14;13000;2022
2017-01-17;14;13000;5451
2017-01-18;14;13000;9751
2017-01-19;14;13000;4368
2017-01-20;14;13000;3187
2017-01-21;14;13000;9570
2017-01-22;14;13000;6131
2017-01-23;14;13000;8164
2017-01-24;14;13000;1563
2017-01-25;14;13000;3246
2017-01-26;14;13000;6257
2017-01-27;14;13000;6755
2017-01-28;14;13000;6379
2017-01-29;14;13000;4303
2017-01-30;14;13000;2516
2017-01-01;15;13000;1908
2017-01-02;15;13000;9863
2017-01-03;15;13000;3033
2017-01-04;15;13000;2320
2017-01-05;15;13000;4077
2017-01-06;15;13000;7549
2017-01-07;15;13000;2294
2017-01-08;15;13000;8617
2017-01-09;15;13000;9154
2017-01-10;15;13000;3992
2017-01-11;15;13000;8892
2017-01-12;15;13000;2280
2017-01-13;15;13000;6003
2017-01-14;15;13000;9213
2017-01-15;15;13000;2756
2017-01-16;15;13000;8941
2017-01-17;15;13000;4347
2017-01-18;15;13000;4959
2017-01-19;15;13000;2786
2017-01-20;15;13000;4206
2017-01-21;15;13000;4624
2017-01-22;15;13000;1241
2017-01-23;15;13000;3218
2017-01-24;15;13000;5702
2017-01-25;15;13000;6636
2017-01-26;15;13000;8426
2017-01-27;15;13000;5235
2017-01-28;15;13000;4101
2017-01-29;15;13000;5135
2017-01-30;15;13000;4969
2017-01-01;16;13000;8795
2017-01-02;16;13000;7188
2017-01-03;16;13000;6511
2017-01-04;16;13000;1731
2017-01-05;16;13000;3496
2017-01-06;16;13000;3433
2017-01-07;16;13000;5135
2017-01-08;16;13000;7660
2017-01-09;16;13000;2799
2017-01-10;16;13000;9454
2017-01-11;16;13000;2608
2017-01-12;16;13000;1531
2017-01-13;16;13000;4587
2017-01-14;16;13000;1715
2017-01-15;16;13000;3399
2017-01-16;16;13000;3576
2017-01-17;16;13000;6717
2017-01-18;16;13000;5654
2017-01-19;16;13000;4527
2017-01-20;16;13000;9172
2017-01-21;16;13000;4038
2017-01-22;16;13000;1253
2017-01-23;16;13000;8347
2017-01-24;16;13000;4011
2017-01-25;16;13000;4026
2017-01-26;16;13000;4853
2017-01-27;16;13000;2372
2017-01-28;16;13000;8476
2017-01-29;16;13000;6549
2017-01-30;16;13000;5658
2017-01-01;17;13000;2767
2017-01-02;17;13000;9089
2017-01-03;17;13000;5476
2017-01-04;17;13000;4672
2017-01-05;17;13000;8939
2017-01-06;17;13000;7399
2017-01-07;17;13000;6453
2017-01-08;17;13000;9641
2017-01-09;17;13000;7641
2017-01-10;17;13000;4564
2017-01-11;17;13000;8410
2017-01-12;17;13000;6074
2017-01-13;17;13000;7313
2017-01-14;17;13000;1495
2017-01-15;17;13000;2352
2017-01-16;17;13000;9351
2017-01-17;17;13000;5507
2017-01-18;17;13000;8464
2017-01-19;17;13000;3566
2017-01-20;17;13000;3487
2017-01-21;17;13000;4973
2017-01-22;17;13000;9124
2017-01-23;17;13000;8143
2017-01-24;17;13000;1712
2017-01-25;17;13000;7861
